REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
REGION1,ATELCHPH1,ATE1,1,2044,1
REGION1,ATELCHPH1,ATE1,1,2045,1
REGION1,ATELCHPH1,ATE1,1,2046,1
REGION1,ATELCHPH1,ATE1,1,2047,1
REGION1,ATELCHPH1,ATE1,1,2048,1
REGION1,ATELCHPH1,ATE1,1,2049,1
REGION1,ATELCHPH1,ATE1,1,2050,1
REGION1,ATELCHPH1,ATE1,1,2051,1
REGION1,ATELCHPH1,ATE1,1,2052,1
REGION1,ATELCHPH1,ATE1,1,2053,1
REGION1,ATELCHPH1,ATE1,1,2054,1
REGION1,ATELCHPH1,ATE1,1,2055,1
REGION1,ATELCHPH1,ATE1,1,2056,1
REGION1,ATELCHPH1,ATE1,1,2057,1
REGION1,ATELCHPH1,ATE1,1,2058,1
REGION1,ATELCHPH1,ATE1,1,2059,1
REGION1,ATELCHPH1,ATE1,1,2060,1
REGION1,ATELCHPH1,CHE1,2,2015,1
REGION1,ATELCHPH1,CHE1,2,2016,1
REGION1,ATELCHPH1,CHE1,2,2017,1
REGION1,ATELCHPH1,CHE1,2,2018,1
REGION1,ATELCHPH1,CHE1,2,2019,1
REGION1,ATELCHPH1,CHE1,2,2020,1
REGION1,ATELCHPH1,CHE1,2,2021,1
REGION1,ATELCHPH1,CHE1,2,2022,1
REGION1,ATELCHPH1,CHE1,2,2023,1
REGION1,ATELCHPH1,CHE1,2,2024,1
REGION1,ATELCHPH1,CHE1,2,2025,1
REGION1,ATELCHPH1,CHE1,2,2026,1
REGION1,ATELCHPH1,CHE1,2,2027,1
REGION1,ATELCHPH1,CHE1,2,2028,1
REGION1,ATELCHPH1,CHE1,2,2029,1
REGION1,ATELCHPH1,CHE1,2,2030,1
REGION1,ATELCHPH1,CHE1,2,2031,1
REGION1,ATELCHPH1,CHE1,2,2032,1
REGION1,ATELCHPH1,CHE1,2,2033,1
REGION1,ATELCHPH1,CHE1,2,2034,1
REGION1,ATELCHPH1,CHE1,2,2035,1
REGION1,ATELCHPH1,CHE1,2,2036,1
REGION1,ATELCHPH1,CHE1,2,2037,1
REGION1,ATELCHPH1,CHE1,2,2038,1
REGION1,ATELCHPH1,CHE1,2,2039,1
REGION1,ATELCHPH1,CHE1,2,2040,1
REGION1,ATELCHPH1,CHE1,2,2041,1
REGION1,ATELCHPH1,CHE1,2,2042,1
REGION1,ATELCHPH1,CHE1,2,2043,1
REGION1,ATELCHPH1,CHE1,2,2044,1
REGION1,ATELCHPH1,CHE1,2,2045,1
REGION1,ATELCHPH1,CHE1,2,2046,1
REGION1,ATELCHPH1,CHE1,2,2047,1
REGION1,ATELCHPH1,CHE1,2,2048,1
REGION1,ATELCHPH1,CHE1,2,2049,1
REGION1,ATELCHPH1,CHE1,2,2050,1
REGION1,ATELCHPH1,CHE1,2,2051,1
REGION1,ATELCHPH1,CHE1,2,2052,1
REGION1,ATELCHPH1,CHE1,2,2053,1
REGION1,ATELCHPH1,CHE1,2,2054,1
REGION1,ATELCHPH1,CHE1,2,2055,1
REGION1,ATELCHPH1,CHE1,2,2056,1
REGION1,ATELCHPH1,CHE1,2,2057,1
REGION1,ATELCHPH1,CHE1,2,2058,1
REGION1,ATELCHPH1,CHE1,2,2059,1
REGION1,ATELCHPH1,CHE1,2,2060,1
REGION1,ATELCZPH1,ATE1,1,2015,1
REGION1,ATELCZPH1,ATE1,1,2016,1
REGION1,ATELCZPH1,ATE1,1,2017,1
REGION1,ATELCZPH1,ATE1,1,2018,1
REGION1,ATELCZPH1,ATE1,1,2019,1
REGION1,ATELCZPH1,ATE1,1,2020,1
REGION1,ATELCZPH1,ATE1,1,2021,1
REGION1,ATELCZPH1,ATE1,1,2022,1
REGION1,ATELCZPH1,ATE1,1,2023,1
REGION1,ATELCZPH1,ATE1,1,2024,1
REGION1,ATELCZPH1,ATE1,1,2025,1
REGION1,ATELCZPH1,ATE1,1,2026,1
REGION1,ATELCZPH1,ATE1,1,2027,1
REGION1,ATELCZPH1,ATE1,1,2028,1
REGION1,ATELCZPH1,ATE1,1,2029,1
REGION1,ATELCZPH1,ATE1,1,2030,1
REGION1,ATELCZPH1,ATE1,1,2031,1
REGION1,ATELCZPH1,ATE1,1,2032,1
REGION1,ATELCZPH1,ATE1,1,2033,1
REGION1,ATELCZPH1,ATE1,1,2034,1
REGION1,ATELCZPH1,ATE1,1,2035,1
REGION1,ATELCZPH1,ATE1,1,2036,1
REGION1,ATELCZPH1,ATE1,1,2037,1
REGION1,ATELCZPH1,ATE1,1,2038,1
REGION1,ATELCZPH1,ATE1,1,2039,1
REGION1,ATELCZPH1,ATE1,1,2040,1
REGION1,ATELCZPH1,ATE1,1,2041,1
REGION1,ATELCZPH1,ATE1,1,2042,1
REGION1,ATELCZPH1,ATE1,1,2043,1
REGION1,ATELCZPH1,ATE1,1,2044,1
REGION1,ATELCZPH1,ATE1,1,2045,1
REGION1,ATELCZPH1,ATE1,1,2046,1
REGION1,ATELCZPH1,ATE1,1,2047,1
REGION1,ATELCZPH1,ATE1,1,2048,1
REGION1,ATELCZPH1,ATE1,1,2049,1
REGION1,ATELCZPH1,ATE1,1,2050,1
REGION1,ATELCZPH1,ATE1,1,2051,1
REGION1,ATELCZPH1,ATE1,1,2052,1
REGION1,ATELCZPH1,ATE1,1,2053,1
REGION1,ATELCZPH1,ATE1,1,2054,1
REGION1,ATELCZPH1,ATE1,1,2055,1
REGION1,ATELCZPH1,ATE1,1,2056,1
REGION1,ATELCZPH1,ATE1,1,2057,1
REGION1,ATELCZPH1,ATE1,1,2058,1
REGION1,ATELCZPH1,ATE1,1,2059,1
REGION1,ATELCZPH1,ATE1,1,2060,1
REGION1,ATELCZPH1,CZE1,2,2015,1
REGION1,ATELCZPH1,CZE1,2,2016,1
REGION1,ATELCZPH1,CZE1,2,2017,1
REGION1,ATELCZPH1,CZE1,2,2018,1
REGION1,ATELCZPH1,CZE1,2,2019,1
REGION1,ATELCZPH1,CZE1,2,2020,1
REGION1,ATELCZPH1,CZE1,2,2021,1
REGION1,ATELCZPH1,CZE1,2,2022,1
REGION1,ATELCZPH1,CZE1,2,2023,1
REGION1,ATELCZPH1,CZE1,2,2024,1
REGION1,ATELCZPH1,CZE1,2,2025,1
REGION1,ATELCZPH1,CZE1,2,2026,1
REGION1,ATELCZPH1,CZE1,2,2027,1
REGION1,ATELCZPH1,CZE1,2,2028,1
REGION1,ATELCZPH1,CZE1,2,2029,1
REGION1,ATELCZPH1,CZE1,2,2030,1
REGION1,ATELCZPH1,CZE1,2,2031,1
REGION1,ATELCZPH1,CZE1,2,2032,1
REGION1,ATELCZPH1,CZE1,2,2033,1
REGION1,ATELCZPH1,CZE1,2,2034,1
REGION1,ATELCZPH1,CZE1,2,2035,1
REGION1,ATELCZPH1,CZE1,2,2036,1
REGION1,ATELCZPH1,CZE1,2,2037,1
REGION1,ATELCZPH1,CZE1,2,2038,1
REGION1,ATELCZPH1,CZE1,2,2039,1
REGION1,ATELCZPH1,CZE1,2,2040,1
REGION1,ATELCZPH1,CZE1,2,2041,1
REGION1,ATELCZPH1,CZE1,2,2042,1
REGION1,ATELCZPH1,CZE1,2,2043,1
REGION1,ATELCZPH1,CZE1,2,2044,1
REGION1,ATELCZPH1,CZE1,2,2045,1
REGION1,ATELCZPH1,CZE1,2,2046,1
REGION1,ATELCZPH1,CZE1,2,2047,1
REGION1,ATELCZPH1,CZE1,2,2048,1
REGION1,ATELCZPH1,CZE1,2,2049,1
REGION1,ATELCZPH1,CZE1,2,2050,1
REGION1,ATELCZPH1,CZE1,2,2051,1
REGION1,ATELCZPH1,CZE1,2,2052,1
REGION1,ATELCZPH1,CZE1,2,2053,1
REGION1,ATELCZPH1,CZE1,2,2054,1
REGION1,ATELCZPH1,CZE1,2,2055,1
REGION1,ATELCZPH1,CZE1,2,2056,1
REGION1,ATELCZPH1,CZE1,2,2057,1
REGION1,ATELCZPH1,CZE1,2,2058,1
REGION1,ATELCZPH1,CZE1,2,2059,1
REGION1,ATELCZPH1,CZE1,2,2060,1
REGION1,ATELDEPH1,ATE1,1,2015,1
REGION1,ATELDEPH1,ATE1,1,2016,1
REGION1,ATELDEPH1,ATE1,1,2017,1
REGION1,ATELDEPH1,ATE1,1,2018,1
REGION1,ATELDEPH1,ATE1,1,2019,1
REGION1,ATELDEPH1,ATE1,1,2020,1
REGION1,ATELDEPH1,ATE1,1,2021,1
REGION1,ATELDEPH1,ATE1,1,2022,1
REGION1,ATELDEPH1,ATE1,1,2023,1
REGION1,ATELDEPH1,ATE1,1,2024,1
REGION1,ATELDEPH1,ATE1,1,2025,1
REGION1,ATELDEPH1,ATE1,1,2026,1
REGION1,ATELDEPH1,ATE1,1,2027,1
REGION1,ATELDEPH1,ATE1,1,2028,1
REGION1,ATELDEPH1,ATE1,1,2029,1
REGION1,ATELDEPH1,ATE1,1,2030,1
REGION1,ATELDEPH1,ATE1,1,2031,1
REGION1,ATELDEPH1,ATE1,1,2032,1
REGION1,ATELDEPH1,ATE1,1,2033,1
REGION1,ATELDEPH1,ATE1,1,2034,1
REGION1,ATELDEPH1,ATE1,1,2035,1
REGION1,ATELDEPH1,ATE1,1,2036,1
REGION1,ATELDEPH1,ATE1,1,2037,1
REGION1,ATELDEPH1,ATE1,1,2038,1
REGION1,ATELDEPH1,ATE1,1,2039,1
REGION1,ATELDEPH1,ATE1,1,2040,1
REGION1,ATELDEPH1,ATE1,1,2041,1
REGION1,ATELDEPH1,ATE1,1,2042,1
REGION1,ATELDEPH1,ATE1,1,2043,1
REGION1,ATELDEPH1,ATE1,1,2044,1
REGION1,ATELDEPH1,ATE1,1,2045,1
REGION1,ATELDEPH1,ATE1,1,2046,1
REGION1,ATELDEPH1,ATE1,1,2047,1
REGION1,ATELDEPH1,ATE1,1,2048,1
REGION1,ATELDEPH1,ATE1,1,2049,1
REGION1,ATELDEPH1,ATE1,1,2050,1
REGION1,ATELDEPH1,ATE1,1,2051,1
REGION1,ATELDEPH1,ATE1,1,2052,1
REGION1,ATELDEPH1,ATE1,1,2053,1
REGION1,ATELDEPH1,ATE1,1,2054,1
REGION1,ATELDEPH1,ATE1,1,2055,1
REGION1,ATELDEPH1,ATE1,1,2056,1
REGION1,ATELDEPH1,ATE1,1,2057,1
REGION1,ATELDEPH1,ATE1,1,2058,1
REGION1,ATELDEPH1,ATE1,1,2059,1
REGION1,ATELDEPH1,ATE1,1,2060,1
REGION1,ATELDEPH1,DEE1,2,2015,1
REGION1,ATELDEPH1,DEE1,2,2016,1
REGION1,ATELDEPH1,DEE1,2,2017,1
REGION1,ATELDEPH1,DEE1,2,2018,1
REGION1,ATELDEPH1,DEE1,2,2019,1
REGION1,ATELDEPH1,DEE1,2,2020,1
REGION1,ATELDEPH1,DEE1,2,2021,1
REGION1,ATELDEPH1,DEE1,2,2022,1
REGION1,ATELDEPH1,DEE1,2,2023,1
REGION1,ATELDEPH1,DEE1,2,2024,1
REGION1,ATELDEPH1,DEE1,2,2025,1
REGION1,ATELDEPH1,DEE1,2,2026,1
REGION1,ATELDEPH1,DEE1,2,2027,1
REGION1,ATELDEPH1,DEE1,2,2028,1
REGION1,ATELDEPH1,DEE1,2,2029,1
REGION1,ATELDEPH1,DEE1,2,2030,1
REGION1,ATELDEPH1,DEE1,2,2031,1
REGION1,ATELDEPH1,DEE1,2,2032,1
REGION1,ATELDEPH1,DEE1,2,2033,1
REGION1,ATELDEPH1,DEE1,2,2034,1
REGION1,ATELDEPH1,DEE1,2,2035,1
REGION1,ATELDEPH1,DEE1,2,2036,1
REGION1,ATELDEPH1,DEE1,2,2037,1
REGION1,ATELDEPH1,DEE1,2,2038,1
REGION1,ATELDEPH1,DEE1,2,2039,1
REGION1,ATELDEPH1,DEE1,2,2040,1
REGION1,ATELDEPH1,DEE1,2,2041,1
REGION1,ATELDEPH1,DEE1,2,2042,1
REGION1,ATELDEPH1,DEE1,2,2043,1
REGION1,ATELDEPH1,DEE1,2,2044,1
REGION1,ATELDEPH1,DEE1,2,2045,1
REGION1,ATELDEPH1,DEE1,2,2046,1
REGION1,ATELDEPH1,DEE1,2,2047,1
REGION1,ATELDEPH1,DEE1,2,2048,1
REGION1,ATELDEPH1,DEE1,2,2049,1
REGION1,ATELDEPH1,DEE1,2,2050,1
REGION1,ATELDEPH1,DEE1,2,2051,1
REGION1,ATELDEPH1,DEE1,2,2052,1
REGION1,ATELDEPH1,DEE1,2,2053,1
REGION1,ATELDEPH1,DEE1,2,2054,1
REGION1,ATELDEPH1,DEE1,2,2055,1
REGION1,ATELDEPH1,DEE1,2,2056,1
REGION1,ATELDEPH1,DEE1,2,2057,1
REGION1,ATELDEPH1,DEE1,2,2058,1
REGION1,ATELDEPH1,DEE1,2,2059,1
REGION1,ATELDEPH1,DEE1,2,2060,1
REGION1,ATELHUPH1,ATE1,1,2015,1
REGION1,ATELHUPH1,ATE1,1,2016,1
REGION1,ATELHUPH1,ATE1,1,2017,1
REGION1,ATELHUPH1,ATE1,1,2018,1
REGION1,ATELHUPH1,ATE1,1,2019,1
REGION1,ATELHUPH1,ATE1,1,2020,1
REGION1,ATELHUPH1,ATE1,1,2021,1
REGION1,ATELHUPH1,ATE1,1,2022,1
REGION1,ATELHUPH1,ATE1,1,2023,1
REGION1,ATELHUPH1,ATE1,1,2024,1
REGION1,ATELHUPH1,ATE1,1,2025,1
REGION1,ATELHUPH1,ATE1,1,2026,1
REGION1,ATELHUPH1,ATE1,1,2027,1
REGION1,ATELHUPH1,ATE1,1,2028,1
REGION1,ATELHUPH1,ATE1,1,2029,1
REGION1,ATELHUPH1,ATE1,1,2030,1
REGION1,ATELHUPH1,ATE1,1,2031,1
REGION1,ATELHUPH1,ATE1,1,2032,1
REGION1,ATELHUPH1,ATE1,1,2033,1
REGION1,ATELHUPH1,ATE1,1,2034,1
REGION1,ATELHUPH1,ATE1,1,2035,1
REGION1,ATELHUPH1,ATE1,1,2036,1
REGION1,ATELHUPH1,ATE1,1,2037,1
REGION1,ATELHUPH1,ATE1,1,2038,1
REGION1,ATELHUPH1,ATE1,1,2039,1
REGION1,ATELHUPH1,ATE1,1,2040,1
REGION1,ATELHUPH1,ATE1,1,2041,1
REGION1,ATELHUPH1,ATE1,1,2042,1
REGION1,ATELHUPH1,ATE1,1,2043,1
REGION1,ATELHUPH1,ATE1,1,2044,1
REGION1,ATELHUPH1,ATE1,1,2045,1
REGION1,ATELHUPH1,ATE1,1,2046,1
REGION1,ATELHUPH1,ATE1,1,2047,1
REGION1,ATELHUPH1,ATE1,1,2048,1
REGION1,ATELHUPH1,ATE1,1,2049,1
REGION1,ATELHUPH1,ATE1,1,2050,1
REGION1,ATELHUPH1,ATE1,1,2051,1
REGION1,ATELHUPH1,ATE1,1,2052,1
REGION1,ATELHUPH1,ATE1,1,2053,1
REGION1,ATELHUPH1,ATE1,1,2054,1
REGION1,ATELHUPH1,ATE1,1,2055,1
REGION1,ATELHUPH1,ATE1,1,2056,1
REGION1,ATELHUPH1,ATE1,1,2057,1
REGION1,ATELHUPH1,ATE1,1,2058,1
REGION1,ATELHUPH1,ATE1,1,2059,1
REGION1,ATELHUPH1,ATE1,1,2060,1
REGION1,ATELHUPH1,HUE1,2,2015,1
REGION1,ATELHUPH1,HUE1,2,2016,1
REGION1,ATELHUPH1,HUE1,2,2017,1
REGION1,ATELHUPH1,HUE1,2,2018,1
REGION1,ATELHUPH1,HUE1,2,2019,1
REGION1,ATELHUPH1,HUE1,2,2020,1
REGION1,ATELHUPH1,HUE1,2,2021,1
REGION1,ATELHUPH1,HUE1,2,2022,1
REGION1,ATELHUPH1,HUE1,2,2023,1
REGION1,ATELHUPH1,HUE1,2,2024,1
REGION1,ATELHUPH1,HUE1,2,2025,1
REGION1,ATELHUPH1,HUE1,2,2026,1
REGION1,ATELHUPH1,HUE1,2,2027,1
REGION1,ATELHUPH1,HUE1,2,2028,1
REGION1,ATELHUPH1,HUE1,2,2029,1
REGION1,ATELHUPH1,HUE1,2,2030,1
REGION1,ATELHUPH1,HUE1,2,2031,1
REGION1,ATELHUPH1,HUE1,2,2032,1
REGION1,ATELHUPH1,HUE1,2,2033,1
REGION1,ATELHUPH1,HUE1,2,2034,1
REGION1,ATELHUPH1,HUE1,2,2035,1
REGION1,ATELHUPH1,HUE1,2,2036,1
REGION1,ATELHUPH1,HUE1,2,2037,1
REGION1,ATELHUPH1,HUE1,2,2038,1
REGION1,ATELHUPH1,HUE1,2,2039,1
REGION1,ATELHUPH1,HUE1,2,2040,1
REGION1,ATELHUPH1,HUE1,2,2041,1
REGION1,ATELHUPH1,HUE1,2,2042,1
REGION1,ATELHUPH1,HUE1,2,2043,1
REGION1,ATELHUPH1,HUE1,2,2044,1
REGION1,ATELHUPH1,HUE1,2,2045,1
REGION1,ATELHUPH1,HUE1,2,2046,1
REGION1,ATELHUPH1,HUE1,2,2047,1
REGION1,ATELHUPH1,HUE1,2,2048,1
REGION1,ATELHUPH1,HUE1,2,2049,1
REGION1,ATELHUPH1,HUE1,2,2050,1
REGION1,ATELHUPH1,HUE1,2,2051,1
REGION1,ATELHUPH1,HUE1,2,2052,1
REGION1,ATELHUPH1,HUE1,2,2053,1
REGION1,ATELHUPH1,HUE1,2,2054,1
REGION1,ATELHUPH1,HUE1,2,2055,1
REGION1,ATELHUPH1,HUE1,2,2056,1
REGION1,ATELHUPH1,HUE1,2,2057,1
REGION1,ATELHUPH1,HUE1,2,2058,1
REGION1,ATELHUPH1,HUE1,2,2059,1
REGION1,ATELHUPH1,HUE1,2,2060,1
REGION1,ATELITPH1,ATE1,1,2015,1
REGION1,ATELITPH1,ATE1,1,2016,1
REGION1,ATELITPH1,ATE1,1,2017,1
REGION1,ATELITPH1,ATE1,1,2018,1
REGION1,ATELITPH1,ATE1,1,2019,1
REGION1,ATELITPH1,ATE1,1,2020,1
REGION1,ATELITPH1,ATE1,1,2021,1
REGION1,ATELITPH1,ATE1,1,2022,1
REGION1,ATELITPH1,ATE1,1,2023,1
REGION1,ATELITPH1,ATE1,1,2024,1
REGION1,ATELITPH1,ATE1,1,2025,1
REGION1,ATELITPH1,ATE1,1,2026,1
REGION1,ATELITPH1,ATE1,1,2027,1
REGION1,ATELITPH1,ATE1,1,2028,1
REGION1,ATELITPH1,ATE1,1,2029,1
REGION1,ATELITPH1,ATE1,1,2030,1
REGION1,ATELITPH1,ATE1,1,2031,1
REGION1,ATELITPH1,ATE1,1,2032,1
REGION1,ATELITPH1,ATE1,1,2033,1
REGION1,ATELITPH1,ATE1,1,2034,1
REGION1,ATELITPH1,ATE1,1,2035,1
REGION1,ATELITPH1,ATE1,1,2036,1
REGION1,ATELITPH1,ATE1,1,2037,1
REGION1,ATELITPH1,ATE1,1,2038,1
REGION1,ATELITPH1,ATE1,1,2039,1
REGION1,ATELITPH1,ATE1,1,2040,1
REGION1,ATELITPH1,ATE1,1,2041,1
REGION1,ATELITPH1,ATE1,1,2042,1
REGION1,ATELITPH1,ATE1,1,2043,1
REGION1,ATELITPH1,ATE1,1,2044,1
REGION1,ATELITPH1,ATE1,1,2045,1
REGION1,ATELITPH1,ATE1,1,2046,1
REGION1,ATELITPH1,ATE1,1,2047,1
REGION1,ATELITPH1,ATE1,1,2048,1
REGION1,ATELITPH1,ATE1,1,2049,1
REGION1,ATELITPH1,ATE1,1,2050,1
REGION1,ATELITPH1,ATE1,1,2051,1
REGION1,ATELITPH1,ATE1,1,2052,1
REGION1,ATELITPH1,ATE1,1,2053,1
REGION1,ATELITPH1,ATE1,1,2054,1
REGION1,ATELITPH1,ATE1,1,2055,1
REGION1,ATELITPH1,ATE1,1,2056,1
REGION1,ATELITPH1,ATE1,1,2057,1
REGION1,ATELITPH1,ATE1,1,2058,1
REGION1,ATELITPH1,ATE1,1,2059,1
REGION1,ATELITPH1,ATE1,1,2060,1
REGION1,ATELITPH1,ITE1,2,2015,1
REGION1,ATELITPH1,ITE1,2,2016,1
REGION1,ATELITPH1,ITE1,2,2017,1
REGION1,ATELITPH1,ITE1,2,2018,1
REGION1,ATELITPH1,ITE1,2,2019,1
REGION1,ATELITPH1,ITE1,2,2020,1
REGION1,ATELITPH1,ITE1,2,2021,1
REGION1,ATELITPH1,ITE1,2,2022,1
REGION1,ATELITPH1,ITE1,2,2023,1
REGION1,ATELITPH1,ITE1,2,2024,1
REGION1,ATELITPH1,ITE1,2,2025,1
REGION1,ATELITPH1,ITE1,2,2026,1
REGION1,ATELITPH1,ITE1,2,2027,1
REGION1,ATELITPH1,ITE1,2,2028,1
REGION1,ATELITPH1,ITE1,2,2029,1
REGION1,ATELITPH1,ITE1,2,2030,1
REGION1,ATELITPH1,ITE1,2,2031,1
REGION1,ATELITPH1,ITE1,2,2032,1
REGION1,ATELITPH1,ITE1,2,2033,1
REGION1,ATELITPH1,ITE1,2,2034,1
REGION1,ATELITPH1,ITE1,2,2035,1
REGION1,ATELITPH1,ITE1,2,2036,1
REGION1,ATELITPH1,ITE1,2,2037,1
REGION1,ATELITPH1,ITE1,2,2038,1
REGION1,ATELITPH1,ITE1,2,2039,1
REGION1,ATELITPH1,ITE1,2,2040,1
REGION1,ATELITPH1,ITE1,2,2041,1
REGION1,ATELITPH1,ITE1,2,2042,1
REGION1,ATELITPH1,ITE1,2,2043,1
REGION1,ATELITPH1,ITE1,2,2044,1
REGION1,ATELITPH1,ITE1,2,2045,1
REGION1,ATELITPH1,ITE1,2,2046,1
REGION1,ATELITPH1,ITE1,2,2047,1
REGION1,ATELITPH1,ITE1,2,2048,1
REGION1,ATELITPH1,ITE1,2,2049,1
REGION1,ATELITPH1,ITE1,2,2050,1
REGION1,ATELITPH1,ITE1,2,2051,1
REGION1,ATELITPH1,ITE1,2,2052,1
REGION1,ATELITPH1,ITE1,2,2053,1
REGION1,ATELITPH1,ITE1,2,2054,1
REGION1,ATELITPH1,ITE1,2,2055,1
REGION1,ATELITPH1,ITE1,2,2056,1
REGION1,ATELITPH1,ITE1,2,2057,1
REGION1,ATELITPH1,ITE1,2,2058,1
REGION1,ATELITPH1,ITE1,2,2059,1
REGION1,ATELITPH1,ITE1,2,2060,1
REGION1,ATELSIPH1,ATE1,1,2015,1
REGION1,ATELSIPH1,ATE1,1,2016,1
REGION1,ATELSIPH1,ATE1,1,2017,1
REGION1,ATELSIPH1,ATE1,1,2018,1
REGION1,ATELSIPH1,ATE1,1,2019,1
REGION1,ATELSIPH1,ATE1,1,2020,1
REGION1,ATELSIPH1,ATE1,1,2021,1
REGION1,ATELSIPH1,ATE1,1,2022,1
REGION1,ATELSIPH1,ATE1,1,2023,1
REGION1,ATELSIPH1,ATE1,1,2024,1
REGION1,ATELSIPH1,ATE1,1,2025,1
REGION1,ATELSIPH1,ATE1,1,2026,1
REGION1,ATELSIPH1,ATE1,1,2027,1
REGION1,ATELSIPH1,ATE1,1,2028,1
REGION1,ATELSIPH1,ATE1,1,2029,1
REGION1,ATELSIPH1,ATE1,1,2030,1
REGION1,ATELSIPH1,ATE1,1,2031,1
REGION1,ATELSIPH1,ATE1,1,2032,1
REGION1,ATELSIPH1,ATE1,1,2033,1
REGION1,ATELSIPH1,ATE1,1,2034,1
REGION1,ATELSIPH1,ATE1,1,2035,1
REGION1,ATELSIPH1,ATE1,1,2036,1
REGION1,ATELSIPH1,ATE1,1,2037,1
REGION1,ATELSIPH1,ATE1,1,2038,1
REGION1,ATELSIPH1,ATE1,1,2039,1
REGION1,ATELSIPH1,ATE1,1,2040,1
REGION1,ATELSIPH1,ATE1,1,2041,1
REGION1,ATELSIPH1,ATE1,1,2042,1
REGION1,ATELSIPH1,ATE1,1,2043,1
REGION1,ATELSIPH1,ATE1,1,2044,1
REGION1,ATELSIPH1,ATE1,1,2045,1
REGION1,ATELSIPH1,ATE1,1,2046,1
REGION1,ATELSIPH1,ATE1,1,2047,1
REGION1,ATELSIPH1,ATE1,1,2048,1
REGION1,ATELSIPH1,ATE1,1,2049,1
REGION1,ATELSIPH1,ATE1,1,2050,1
REGION1,ATELSIPH1,ATE1,1,2051,1
REGION1,ATELSIPH1,ATE1,1,2052,1
REGION1,ATELSIPH1,ATE1,1,2053,1
REGION1,ATELSIPH1,ATE1,1,2054,1
REGION1,ATELSIPH1,ATE1,1,2055,1
REGION1,ATELSIPH1,ATE1,1,2056,1
REGION1,ATELSIPH1,ATE1,1,2057,1
REGION1,ATELSIPH1,ATE1,1,2058,1
REGION1,ATELSIPH1,ATE1,1,2059,1
REGION1,ATELSIPH1,ATE1,1,2060,1
REGION1,ATELSIPH1,SIE1,2,2015,1
REGION1,ATELSIPH1,SIE1,2,2016,1
REGION1,ATELSIPH1,SIE1,2,2017,1
REGION1,ATELSIPH1,SIE1,2,2018,1
REGION1,ATELSIPH1,SIE1,2,2019,1
REGION1,ATELSIPH1,SIE1,2,2020,1
REGION1,ATELSIPH1,SIE1,2,2021,1
REGION1,ATELSIPH1,SIE1,2,2022,1
REGION1,ATELSIPH1,SIE1,2,2023,1
REGION1,ATELSIPH1,SIE1,2,2024,1
REGION1,ATELSIPH1,SIE1,2,2025,1
REGION1,ATELSIPH1,SIE1,2,2026,1
REGION1,ATELSIPH1,SIE1,2,2027,1
REGION1,ATELSIPH1,SIE1,2,2028,1
REGION1,ATELSIPH1,SIE1,2,2029,1
REGION1,ATELSIPH1,SIE1,2,2030,1
REGION1,ATELSIPH1,SIE1,2,2031,1
REGION1,ATELSIPH1,SIE1,2,2032,1
REGION1,ATELSIPH1,SIE1,2,2033,1
REGION1,ATELSIPH1,SIE1,2,2034,1
REGION1,ATELSIPH1,SIE1,2,2035,1
REGION1,ATELSIPH1,SIE1,2,2036,1
REGION1,ATELSIPH1,SIE1,2,2037,1
REGION1,ATELSIPH1,SIE1,2,2038,1
REGION1,ATELSIPH1,SIE1,2,2039,1
REGION1,ATELSIPH1,SIE1,2,2040,1
REGION1,ATELSIPH1,SIE1,2,2041,1
REGION1,ATELSIPH1,SIE1,2,2042,1
REGION1,ATELSIPH1,SIE1,2,2043,1
REGION1,ATELSIPH1,SIE1,2,2044,1
REGION1,ATELSIPH1,SIE1,2,2045,1
REGION1,ATELSIPH1,SIE1,2,2046,1
REGION1,ATELSIPH1,SIE1,2,2047,1
REGION1,ATELSIPH1,SIE1,2,2048,1
REGION1,ATELSIPH1,SIE1,2,2049,1
REGION1,ATELSIPH1,SIE1,2,2050,1
REGION1,ATELSIPH1,SIE1,2,2051,1
REGION1,ATELSIPH1,SIE1,2,2052,1
REGION1,ATELSIPH1,SIE1,2,2053,1
REGION1,ATELSIPH1,SIE1,2,2054,1
REGION1,ATELSIPH1,SIE1,2,2055,1
REGION1,ATELSIPH1,SIE1,2,2056,1
REGION1,ATELSIPH1,SIE1,2,2057,1
REGION1,ATELSIPH1,SIE1,2,2058,1
REGION1,ATELSIPH1,SIE1,2,2059,1
REGION1,ATELSIPH1,SIE1,2,2060,1
REGION1,ATGOCVPH2,ATGO,1,2015,4.348
REGION1,ATGOCVPH2,ATGO,1,2016,4.329
REGION1,ATGOCVPH2,ATGO,1,2017,4.311
REGION1,ATGOCVPH2,ATGO,1,2018,4.292
REGION1,ATGOCVPH2,ATGO,1,2019,4.274
REGION1,ATGOCVPH2,ATGO,1,2020,4.255
REGION1,ATGOCVPH2,ATGO,1,2021,4.248
REGION1,ATGOCVPH2,ATGO,1,2022,4.241
REGION1,ATGOCVPH2,ATGO,1,2023,4.234
REGION1,ATGOCVPH2,ATGO,1,2024,4.227
REGION1,ATGOCVPH2,ATGO,1,2025,4.22
REGION1,ATGOCVPH2,ATGO,1,2026,4.213
REGION1,ATGOCVPH2,ATGO,1,2027,4.205
REGION1,ATGOCVPH2,ATGO,1,2028,4.198
REGION1,ATGOCVPH2,ATGO,1,2029,4.191
